poll_reading_id,response_option_id,response_kind,candidate_id,candidate_name,candidate_observation_status,response_label,option_order,reported_value,share,notes
mainstreet_2014_oct05_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,47,0.47,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,20,0.2,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,32,0.32,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,38,0.38,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r1,someone-else,other,,,,Someone Else,4,3,0.03,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r1,undecided,undecided,,,,Undecided,5,7,0.07,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,22,0.22,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,34,0.34,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,42,0.42,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct23_report__r2,other,other,,,,Other,4,3,0.03,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,1,45.5,0.455,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r1,keesmaat,candidate,keesmaat,Jennifer Keesmaat,individually_published,Jennifer Keesmat,2,19,0.19,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r1,goldy,candidate,goldy,Faith Goldy,individually_published,Faith Goldy,3,4.4,0.044,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r1,another-candidate,other,,,,Another Candidate,4,4.7,0.047,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r1,undecided,undecided,,,,Undecided,5,26.4,0.264,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,1,61.8,0.618,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r2,keesmaat,candidate,keesmaat,Jennifer Keesmaat,individually_published,Jennifer Keesmat,2,25.8,0.258,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r2,goldy,candidate,goldy,Faith Goldy,individually_published,Faith Goldy,3,6,0.06,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep16_report__r2,another-candidate,other,,,,Another Candidate,4,6.4,0.064,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,1,48.4,0.484,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,keesmaat,candidate,keesmaat,Jennifer Keesmaat,individually_published,Jennifer Keesmat,2,20.3,0.203,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,climenhaga,candidate,climenhaga,Sarah Climenhaga,individually_published,Sarah Climenhaga,3,1,0.01,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,gebresellassi,candidate,gebresellassi,Saron Gebresellassi,individually_published,Saron Gebresellassi,4,0.8,0.008,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,goldy,candidate,goldy,Faith Goldy,individually_published,Faith Goldy,5,1.1,0.011,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,another-candidate,other,,,,Another Candidate,6,1,0.01,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r1,undecided,undecided,,,,Undecided,7,27.4,0.274,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,1,63.7,0.637,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,keesmaat,candidate,keesmaat,Jennifer Keesmaat,individually_published,Jennifer Keesmat,2,30.7,0.307,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,climenhaga,candidate,climenhaga,Sarah Climenhaga,individually_published,Sarah Climenhaga,3,1.4,0.014,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,gebresellassi,candidate,gebresellassi,Saron Gebresellassi,individually_published,Saron Gebresellassi,4,1.1,0.011,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,goldy,candidate,goldy,Faith Goldy,individually_published,Faith Goldy,5,1.6,0.016,Source-published token preserved; agreed across two reads.
mainstreet_2018_sep25_report__r2,another-candidate,other,,,,Another Candidate,6,1.5,0.015,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,22,0.22,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,29,0.29,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,3,38,0.38,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r1,someone-else,other,,,,Someone Else,4,3,0.03,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r1,undecided,undecided,,,,Undecided,5,8,0.08,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,24,0.24,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,2,32,0.32,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,3,43,0.43,Source-published token preserved; agreed across two reads.
mainstreet_2014_oct17_report__r2,other,other,,,,Other,4,3,0.03,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,21.4,0.214,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,2,23.2,0.232,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,2.7,0.027,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,tory,candidate,tory,John Tory,individually_published,John Tory,4,35.3,0.353,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,thomson,candidate,thomson,Sarah Thomson,individually_published,Sarah Thomson,5,0.6,0.006,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r1,unsure,undecided,,,,Unsure,6,16.8,0.168,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,25.7,0.257,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,2,27.9,0.279,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,3.2,0.032,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r2,tory,candidate,tory,John Tory,individually_published,John Tory,4,42.4,0.424,Source-published token preserved; agreed across two reads.
nanos_2014_aug31_report__r2,thomson,candidate,thomson,Sarah Thomson,individually_published,Sarah Thomson,5,0.7,0.007,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r1,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,31,0.31,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r1,tory,candidate,tory,John Tory,individually_published,John Tory,2,38,0.38,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r1,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,25,0.25,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r1,some-other-candidate,other,,,,Some other candidate,4,1,0.01,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r1,undecided,undecided,,,,Undecided,5,4,0.04,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,doug-ford,candidate,doug-ford,Doug Ford,individually_published,Doug Ford,1,30,0.3,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,tory,candidate,tory,John Tory,individually_published,John Tory,2,38,0.38,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,24,0.24,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,goldkind,candidate,goldkind,Ari Goldkind,individually_published,Ari Goldkind,4,3,0.03,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,some-other-candidate,other,,,,Some other candidate,5,1,0.01,Source-published token preserved; agreed across two reads.
forum_2014_sep22_horserace__r2,undecided,undecided,,,,Undecided,6,4,0.04,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r1,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,35,0.35,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r1,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,2,35,0.35,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r1,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,3,16,0.16,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r1,undecided,undecided,,,,Undecided,4,14,0.14,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r2,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,41,0.41,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r2,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,2,34,0.34,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r2,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,11,0.11,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r2,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,5,0.05,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r2,undecided,undecided,,,,Undecided,5,9,0.09,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r3,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,1,33,0.33,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r3,tory,candidate,tory,John Tory,individually_published,John Tory,2,28,0.28,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r3,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,3,17,0.17,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r3,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,4,8,0.08,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r3,undecided,undecided,,,,Undecided,5,14,0.14,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r4,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,35,0.35,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r4,rob-ford,candidate,rob-ford,Rob Ford,individually_published,Rob Ford,2,30,0.3,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r4,tory,candidate,tory,John Tory,individually_published,John Tory,3,22,0.22,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r4,stintz,candidate,stintz,Karen Stintz,individually_published,Karen Stintz,4,6,0.06,Source-published token preserved; agreed across two reads.
forum_2014_feb09_sun__r4,soknacki,candidate,soknacki,David Soknacki,individually_published,David Soknacki,5,3,0.03,Source-published token preserved; agreed across two reads.
